Series Name,Series Code,Country Name,Country Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Niger,NER,9.365776607,19.75152615,8.822706032,4.574220816,15.50376281,5.629815815,3.601125051,2.973333747,3.339791007,3.593646426,11.16096828,11.93304991,12.65010257,3.842881784,14.47289711,6.56300467,4.507445536,5.968460642,52.44546676,57.14815305,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Nigeria,NGA,..,1.675898739,0.111631906,0.018100013,13.39214815,0.590686908,0.366995351,0.142339957,1.730811082,..,..,7.787441826,0.995504698,0.40851689,2.527707198,1.089279096,1.197366687,1.877730528,2.736696278,2.10433253,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Rwanda,RWA,..,0.598880871,3.096848913,2.166975689,0.601955146,..,1.523141726,83.64025575,27.00413616,19.88992575,25.34353658,16.28882224,16.3328383,6.71389834,11.63873979,5.368463403,6.160385983,2.468931487,6.516411959,11.89914302,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,1.07871149,..,..,7.681977423,1.277713167,0.255673517,0.044979683,15.56316536,14.02596355,2.001836969,14.32505942,14.11762965,0.770496709,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Senegal,SEN,..,1.462643925,1.711894139,5.766384269,12.2912144,7.286035565,4.46008587,4.260877633,4.902101765,5.816501409,8.270946192,5.847358532,4.472999093,5.261533311,11.8578439,1.189080061,0.563647418,0.690258258,2.72043791,3.554892989,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Seychelles,SYC,0,0,0,0,0,2.088532937,0.824633465,22.52520079,0,0,19.17658439,3.145023473,0,3.350804688,..,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Sierra Leone,SLE,..,..,..,..,..,27.64816666,..,31.07932224,..,..,..,..,..,..,..,..,..,..,..,0.02729256,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,South Africa,ZAF,5.710909897,5.650817654,7.531410066,8.749016042,7.146985101,7.000875876,6.460410909,5.163790009,4.832737639,5.537991577,6.656221763,6.458640303,5.580762849,5.123385369,5.354949319,4.625784115,5.007137768,5.38000172,5.468510551,5.854429201,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Sudan,SDN,..,0.500051603,9.54E-05,0.089093067,8.646578585,3.80071047,2.542212976,8.739210953,0.03658016,0,0.578268894,0.605706109,..,0.102401247,29.36923205,0.155640071,0.69540684,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Swaziland,SWZ,..,..,..,..,..,0.402915774,0.786125919,0.485227242,0.298991271,0.103682509,0.07649335,0.134238288,0.115640868,..,..,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Tanzania,TZA,..,..,0.180448986,3.451970525,5.923475211,1.167549885,1.590820224,0.741255826,1.409289501,0.820967119,1.10500811,0.56350154,1.501823093,1.53491819,3.042268112,3.478349147,5.404941572,10.17040692,5.416251192,2.736665741,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Togo,TGO,4.992867454,5.288019319,2.018664456,0.592026736,0.665542437,0.601634503,0.623211735,0.657607489,1.013873078,0.026536125,0.093467743,..,0.057997818,0.039613755,0.07654148,0.048432315,0.179883025,0.176696357,0.21690433,0.154367626,0.41110012,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Uganda,UGA,2.107101317,0.249929637,1.291929591,4.588324908,10.71195973,4.356932129,12.86702954,15.32202997,6.301190866,3.281546594,12.49819945,33.75624378,10.48941779,1.255539847,1.082315541,2.370904438,21.93999778,20.65065733,1.867634112,2.442687569,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Zambia,ZMB,2.162540538,2.045810833,25.08973209,4.02342058,1.112690099,0.316156043,0.136770624,0.400658895,0.505136646,0.756466513,1.090505634,1.868518011,2.945875772,2.543997413,1.499433953,0.955027105,24.80057046,4.958050331,2.374582493,1.704070914,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Zimbabwe,ZWE,1.163429701,2.107843778,2.025544465,..,1.945485714,1.684154847,0.544358824,2.686228679,..,0.902913728,1.548765859,13.49128658,3.091865276,12.21130897,0.984378272,0.843400924,1.207209459,5.945303983,3.607210183,1.714492469,2.893651173,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Algeria,DZA,0.482299465,0.367838705,1.170936851,0.89225619,4.442396541,4.166833432,0.615530032,1.058630887,2.286790119,1.046032703,1.484616118,1.621560789,0.716136566,0.656696365,0.625863298,0.504620349,0.161139885,0.130478689,0.192235191,0.154142442,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0815999,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,"Egypt, Arab Rep.",EGY,0.535078464,0.64408415,0.274283278,0.222071782,0.266107648,0.309977486,0.903013999,0.776960676,0.532870974,0.576914413,0.40261152,0.553999986,0.190126405,0.971248545,0.835874212,0.876451032,0.951629975,0.583528355,0.51818645,1.310143373,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Tunisia,TUN,1.608997579,1.639408674,1.653497707,2.058180039,2.701016118,3.427068727,3.313573751,3.708762277,3.805322374,5.023151526,4.510720196,6.680848185,5.416796982,4.543789716,4.097911696,4.894227503,5.602844497,4.691300092,4.941424348,..,..,..
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,Morocco,MAR,0.550582556,0.359904765,0.411670817,9.56603216,12.33080699,11.28624441,9.508523786,11.11458536,11.34644242,10.18017418,9.641127053,9.791434552,8.817537552,5.950363166,7.325102243,7.692046008,6.068227714,6.350752002,6.550950786,5.313836936,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sub-Saharan Africa,SSF,..,..,..,..,..,1105482852,1006092885,925680484,1116011629,1689696889,2276367278,2927564258,2515168743,2624412803,2009641755,2283769413,3215668609,3256596545,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Benin,BEN,..,..,..,15305,148538,14093,14813,297865,21078,14905,24452,50971,228291,490789,829993,135491,202121,810987,549020,3909428,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Botswana,BWA,..,..,..,..,..,12621851,5823501,12780910,14759407,12524242,16535910,15049990,15946359,20963734,24375930,14725119,44536509,61114300,24724995,16518448,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Burkina Faso,BFA,172258,445361,2487441,1145352,1502311,1056535,2064834,653222,1282039,2397221,5708913,..,1869252,231380,258159,2864513,2552612,..,13894791,13333668,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Burundi,BDI,7769,..,..,2358,392,57,7034,98465,251014,119141,154570,20353,698983,1099093,1996065,529867,39,446314,48346,345775,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Cabo Verde,CPV,..,..,0,403305,578892,81378,86560,2969,..,..,297,0,0,..,0,0,62511,0,..,331,0,..
High-technology exports (current US$),TX.VAL.TECH.CD,Cameroon,CMR,3202883,2475320,1576955,..,..,825496,903332,1001075,3366269,1798651,1684940,2967180,11281067,9773801,7758715,14232013,26918157,14790526,..,26702495,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Central African Republic,CAF,242868,161960,131626,186866,105276,44715,473089,15491,26884,41334,19255,133540,213932,7456,897373,477838,1394,134458,1325,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Comoros,COM,20015,1873,92808,15279,..,3051,6228,3156,36783,182,361,2174,..,22369,245482,11471,234350,6521,2591,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Congo, Dem. Rep.",ZAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Congo, Rep.",COG,3769879,..,..,..,..,..,..,..,..,..,..,..,13531025,53924412,83028009,78784932,76127630,42207351,38020954,47798389,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Cote d'Ivoire,CIV,5527551,4016448,42136266,37373832,70221917,14925013,22898042,24513270,41554103,168098612,156212843,174798333,145012961,137671782,125503542,35470464,155140853,91583887,38666706,72379188,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Eritrea,ERI,..,..,..,..,..,0,0,49,312443,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Ethiopia,ETH,149657,..,179832,79636,56864,58734,71131,74419,124423,3397210,574738,219309,4313989,3583734,5400759,5685177,5201037,5791575,7986999,23602365,11843145,..
High-technology exports (current US$),TX.VAL.TECH.CD,Gabon,GAB,..,16703990,18496664,41382820,44691661,3057052,2385789,4680208,3722310,26820928,20473823,71084576,45508801,42642923,6724020,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Gambia, The",GMB,408414,104803,65725,204772,30381,5985,144688,4626,692,2036,263,766,10918,18510,0,2105,25179,12721,54418,0,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Ghana,GHA,..,826215,551888,890903,32355721,3002813,4703931,..,7901997,552014,1405467,1378894,4637920,5912804,19208592,7732534,23116796,72508462,59681162,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Guinea,GIN,155815,85455,64983,71532,7991,122908,419478,958,..,307553,182074,25653,246031,379343,..,..,..,..,862338,3445207,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,4296,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Kenya,KEN,18038643,21184002,21893860,20322312,11968910,12612486,17342418,35385237,22053512,16681960,31568222,40458269,82661150,70820567,86215335,99904495,..,..,72063129,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Lesotho,LSO,..,..,..,..,..,901662,1195899,1935685,327275,428589,..,..,..,394573,1640095,2229999,139462,18372,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Madagascar,MDG,612610,1006039,664396,15508010,3829843,2093220,3242745,1675168,1638402,2355958,2738562,4491601,7238885,6830768,9359649,4714064,52026514,1681188,1638370,3961124,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Malawi,MWI,479984,363503,375432,130741,301727,558734,1279615,71358,210260,676469,2495571,1554722,1250224,1656918,2857374,1231423,4047462,1316458,5416216,6096774,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Mali,MLI,..,172935,136329,369300,905489,1255457,3181124,3250493,1306391,2081143,2361153,2625440,3650261,1540876,..,1703594,5021628,2187956,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Mauritius,MUS,10396802,6806599,8755237,14932993,13465787,12658919,14032030,29370476,72328882,61587899,16148071,360658605,113631176,99614971,21066982,6195501,9742400,10600841,6228178,276502,673785,..
High-technology exports (current US$),TX.VAL.TECH.CD,Mozambique,MOZ,886000,2229000,2959146,..,599921,2189175,945728,1885932,6547177,8240764,9496128,2751450,14912437,6110726,23755399,549792,71194000,104739005,80780608,43938980,31240449,..
High-technology exports (current US$),TX.VAL.TECH.CD,Namibia,NAM,..,..,..,..,..,13211596,6009211,8423643,13737513,66193658,161953227,100684073,81971007,19149165,38757633,29720410,42274443,106847183,44037568,83161368,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Niger,NER,151554,220986,353918,161413,619193,1185678,531675,523717,548885,1539763,9393068,10242539,7998788,1994085,4047669,3768111,2544017,2101414,48628117,69108666,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Nigeria,NGA,..,2123200,418458,30709,13055906,331097,204540,1328095,8617110,..,..,61698021,12042734,18260124,45296900,63044619,38334316,77185633,84049641,139618952,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Rwanda,RWA,..,7997,30376,40064,9718,..,22904,9272199,492728,680391,979440,674188,1167746,930199,4560864,933635,1403086,1040410,2076903,6554503,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sao Tome and Principe,STP,..,..,..,..,..,..,..,1597,..,..,11841,2428,420,177,32586,41748,4359,100228,114456,2266,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Senegal,SEN,..,2888362,2725225,15758778,32789650,13599584,10062787,12427909,19402165,29455123,52824400,17240295,24940185,44310661,89872472,9330993,5703457,6840305,22270856,30241847,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Seychelles,SYC,0,0,0,0,0,135288,63696,1426350,0,0,3714141,457197,0,195490,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sierra Leone,SLE,..,..,..,..,..,324146,..,960168,..,..,..,..,..,..,..,..,..,..,..,7244,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,South Africa,ZAF,696734921,725657771,977887646,920544584,909742630,990529075,898603831,740274487,883865270,1273558110,1759555270,1790064008,1832867973,1974037725,1364421670,1855317578,2227730667,2310814925,2215473993,2488862532,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3394943,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sudan,SDN,..,31736,8,10958,799019,4695287,559404,3729316,3915,0,14343,8771,..,35372,9624127,49577,294501,3394943,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Swaziland,SWZ,..,..,..,..,..,1951437,2947641,3978269,3677719,1103070,657893,1188832,876591,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Tanzania,TZA,..,..,111709,4285402,5866513,1242682,1466144,700049,1521466,1106791,1533315,1149067,4891077,11252821,16203276,24738032,40986194,94598416,44156835,22713535,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Togo,TGO,761508,727937,387212,207520,288615,356055,681918,712211,2453293,48943,195485,..,100981,98323,252517,164331,789422,679956,923460,530152,1192704,..
High-technology exports (current US$),TX.VAL.TECH.CD,Uganda,UGA,506995,223529,863191,1147811,1704473,444599,2580127,3155138,3169206,1834548,9023698,60424366,23942454,4607480,3010160,6238424,148932234,165738142,8152925,10556376,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Zambia,ZMB,1586109,1785692,36331451,5663221,1982610,301768,189669,538824,751018,1166104,1729251,4118964,9901033,8683710,5425079,4295755,221453792,53725320,39418578,19026361,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Zimbabwe,ZWE,7968136,13047094,13699747,..,9882531,9085226,947329,20527480,..,4879281,6996293,201339683,47624092,77165942,7015329,8945808,8927467,20183805,18294566,11721077,10072513,..
High-technology exports (current US$),TX.VAL.TECH.CD,Algeria,DZA,1666312,2440222,4596669,2303648,15510125,21221581,3383607,6421476,11944911,6720100,9039068,10642822,6607471,8441609,4418241,5141641,2407114,2028775,3152281,3308543,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,116611,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Egypt, Arab Rep.",EGY,7444650,7202642,4320820,3125918,3458267,5590915,12214874,12779142,10008085,13508500,10122569,15833587,5729500,91898811,85283582,96228883,128064020,74587997,70412348,176345548,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Tunisia,TUN,69935756,72191999,71688241,97153681,124512446,154371221,176772350,207154873,246928621,377166200,354317345,572657326,573108916,628103934,446128793,611161593,732232913,569043143,616390976,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Morocco,MAR,13355016,8584637,9509015,448261790,604369645,537369655,439527097,572743714,681200151,696365089,708334686,830646958,859085513,771383917,664566954,897323698,860938797,889025706,949971530,869791832,..,..
